trigger_policy,quality_id,disturbance_family,severity,horizon,n,completion,progress,retries,wakes,false_wakes,late_wakes,wasted_wakes,thrash,trigger_precision,trigger_recall,cost_proxy,storage_reads,storage_writes,storage_bytes,storage_age,escalation_event,escalation_failure
FAILURE_THRESHOLD,Q05_DELAY3,AVAILABILITY_LOSS,HIGH,4,48,1.0,5.5,2.5,1.5,0.0,1.0,0.5,1.0,0.0,0.0,17.0,1.5,0.5,83.75,5.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,AVAILABILITY_LOSS,HIGH,8,48,1.0,9.5,2.5,1.5,0.0,1.0,0.5,1.0,0.0,0.0,17.0,1.5,0.5,83.75,8.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,AVAILABILITY_LOSS,HIGH,12,48,1.0,13.5,2.5,1.5,0.0,1.0,0.5,1.0,0.0,0.0,17.0,1.5,0.5,83.75,11.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,AVAILABILITY_LOSS,LOW,4,48,1.0,5.5,2.5,1.5,0.0,1.0,0.5,1.0,0.0,0.0,17.0,1.5,0.5,83.75,5.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,AVAILABILITY_LOSS,LOW,8,48,1.0,9.5,2.5,1.5,0.0,1.0,0.5,1.0,0.0,0.0,17.0,1.5,0.5,83.75,8.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,AVAILABILITY_LOSS,LOW,12,48,1.0,13.5,2.5,1.5,0.0,1.0,0.5,1.0,0.0,0.0,17.0,1.5,0.5,83.75,11.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,CONTROL_FAILURE,HIGH,4,48,1.0,5.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,17.0,1.5,0.5,83.25,5.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,CONTROL_FAILURE,HIGH,8,48,1.0,9.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,17.0,1.5,0.5,83.25,8.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,CONTROL_FAILURE,HIGH,12,48,1.0,13.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,17.0,1.5,0.5,83.25,11.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,CONTROL_FAILURE,LOW,4,48,1.0,6.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,12.5,1.0,0.0,0.0,8.0,0.0,1.0
FAILURE_THRESHOLD,Q05_DELAY3,CONTROL_FAILURE,LOW,8,48,1.0,10.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,12.5,1.0,0.0,0.0,12.0,0.0,1.0
FAILURE_THRESHOLD,Q05_DELAY3,CONTROL_FAILURE,LOW,12,48,1.0,14.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,12.5,1.0,0.0,0.0,16.0,0.0,1.0
FAILURE_THRESHOLD,Q05_DELAY3,POSE_SHIFT,HIGH,4,48,1.0,5.5,2.5,1.5,0.0,1.0,0.5,0.5,0.0,0.0,17.0,1.5,0.5,80.75,5.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,POSE_SHIFT,HIGH,8,48,1.0,9.5,2.5,1.5,0.0,1.0,0.5,0.5,0.0,0.0,17.0,1.5,0.5,80.75,8.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,POSE_SHIFT,HIGH,12,48,1.0,13.5,2.5,1.5,0.0,1.0,0.5,0.5,0.0,0.0,17.0,1.5,0.5,80.75,11.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,POSE_SHIFT,LOW,4,48,1.0,5.5,2.5,1.5,0.0,1.0,0.5,0.5,0.0,0.0,17.0,1.5,0.5,80.75,5.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,POSE_SHIFT,LOW,8,48,1.0,9.5,2.5,1.5,0.0,1.0,0.5,0.5,0.0,0.0,17.0,1.5,0.5,80.75,8.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,POSE_SHIFT,LOW,12,48,1.0,13.5,2.5,1.5,0.0,1.0,0.5,0.5,0.0,0.0,17.0,1.5,0.5,80.75,11.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,RESTRICTION_CHANGE,HIGH,4,48,1.0,5.5,2.5,1.5,0.0,1.0,0.5,1.0,0.0,0.0,17.0,1.5,0.5,82.25,5.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,RESTRICTION_CHANGE,HIGH,8,48,1.0,9.5,2.5,1.5,0.0,1.0,0.5,1.0,0.0,0.0,17.0,1.5,0.5,82.25,8.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,RESTRICTION_CHANGE,HIGH,12,48,1.0,13.5,2.5,1.5,0.0,1.0,0.5,1.0,0.0,0.0,17.0,1.5,0.5,82.25,11.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,RESTRICTION_CHANGE,LOW,4,48,1.0,5.5,2.5,1.5,0.0,1.0,0.5,1.0,0.0,0.0,17.0,1.5,0.5,82.25,5.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,RESTRICTION_CHANGE,LOW,8,48,1.0,9.5,2.5,1.5,0.0,1.0,0.5,1.0,0.0,0.0,17.0,1.5,0.5,82.25,8.5,0.0,1.5
FAILURE_THRESHOLD,Q05_DELAY3,RESTRICTION_CHANGE,LOW,12,48,1.0,13.5,2.5,1.5,0.0,1.0,0.5,1.0,0.0,0.0,17.0,1.5,0.5,82.25,11.5,0.0,1.5
FAILURE_THRESHOLD,Q06_FALSE3,AVAILABILITY_LOSS,HIGH,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,37.0,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q06_FALSE3,AVAILABILITY_LOSS,HIGH,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,45.0,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q06_FALSE3,AVAILABILITY_LOSS,HIGH,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,53.0,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q06_FALSE3,AVAILABILITY_LOSS,LOW,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,37.0,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q06_FALSE3,AVAILABILITY_LOSS,LOW,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,45.0,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q06_FALSE3,AVAILABILITY_LOSS,LOW,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,53.0,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q06_FALSE3,CONTROL_FAILURE,HIGH,4,48,1.0,5.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,24.0,1.5,0.0,0.0,8.0,0.0,1.5
FAILURE_THRESHOLD,Q06_FALSE3,CONTROL_FAILURE,HIGH,8,48,1.0,9.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,24.0,1.5,0.0,0.0,12.0,0.0,1.5
FAILURE_THRESHOLD,Q06_FALSE3,CONTROL_FAILURE,HIGH,12,48,1.0,13.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,24.0,1.5,0.0,0.0,16.0,0.0,1.5
FAILURE_THRESHOLD,Q06_FALSE3,CONTROL_FAILURE,LOW,4,48,1.0,6.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,20.0,1.0,0.0,0.0,8.0,0.0,1.0
FAILURE_THRESHOLD,Q06_FALSE3,CONTROL_FAILURE,LOW,8,48,1.0,10.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,20.0,1.0,0.0,0.0,12.0,0.0,1.0
FAILURE_THRESHOLD,Q06_FALSE3,CONTROL_FAILURE,LOW,12,48,1.0,14.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,20.0,1.0,0.0,0.0,16.0,0.0,1.0
FAILURE_THRESHOLD,Q06_FALSE3,POSE_SHIFT,HIGH,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,37.0,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q06_FALSE3,POSE_SHIFT,HIGH,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,45.0,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q06_FALSE3,POSE_SHIFT,HIGH,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,53.0,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q06_FALSE3,POSE_SHIFT,LOW,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,37.0,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q06_FALSE3,POSE_SHIFT,LOW,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,45.0,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q06_FALSE3,POSE_SHIFT,LOW,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,53.0,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q06_FALSE3,RESTRICTION_CHANGE,HIGH,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,37.0,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q06_FALSE3,RESTRICTION_CHANGE,HIGH,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,45.0,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q06_FALSE3,RESTRICTION_CHANGE,HIGH,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,53.0,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q06_FALSE3,RESTRICTION_CHANGE,LOW,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,37.0,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q06_FALSE3,RESTRICTION_CHANGE,LOW,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,45.0,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q06_FALSE3,RESTRICTION_CHANGE,LOW,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,53.0,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q07_DUP_OOO,AVAILABILITY_LOSS,HIGH,4,48,1.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.5,1.0,1.0,167.5,4.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,AVAILABILITY_LOSS,HIGH,8,48,1.0,10.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.5,1.0,1.0,167.5,6.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,AVAILABILITY_LOSS,HIGH,12,48,1.0,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.5,1.0,1.0,167.5,8.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,AVAILABILITY_LOSS,LOW,4,48,1.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.5,1.0,1.0,167.5,4.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,AVAILABILITY_LOSS,LOW,8,48,1.0,10.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.5,1.0,1.0,167.5,6.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,AVAILABILITY_LOSS,LOW,12,48,1.0,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.5,1.0,1.0,167.5,8.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,CONTROL_FAILURE,HIGH,4,48,1.0,5.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,22.5,1.5,1.0,166.5,4.0,0.0,1.5
FAILURE_THRESHOLD,Q07_DUP_OOO,CONTROL_FAILURE,HIGH,8,48,1.0,9.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,22.5,1.5,1.0,166.5,6.0,0.0,1.5
FAILURE_THRESHOLD,Q07_DUP_OOO,CONTROL_FAILURE,HIGH,12,48,1.0,13.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,22.5,1.5,1.0,166.5,8.0,0.0,1.5
FAILURE_THRESHOLD,Q07_DUP_OOO,CONTROL_FAILURE,LOW,4,48,1.0,6.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,18.5,1.0,1.0,166.5,4.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,CONTROL_FAILURE,LOW,8,48,1.0,10.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,18.5,1.0,1.0,166.5,6.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,CONTROL_FAILURE,LOW,12,48,1.0,14.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,18.5,1.0,1.0,166.5,8.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,POSE_SHIFT,HIGH,4,48,1.0,6.0,2.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,18.5,1.0,1.0,161.5,4.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,POSE_SHIFT,HIGH,8,48,1.0,10.0,2.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,18.5,1.0,1.0,161.5,6.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,POSE_SHIFT,HIGH,12,48,1.0,14.0,2.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,18.5,1.0,1.0,161.5,8.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,POSE_SHIFT,LOW,4,48,1.0,6.0,2.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,18.5,1.0,1.0,161.5,4.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,POSE_SHIFT,LOW,8,48,1.0,10.0,2.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,18.5,1.0,1.0,161.5,6.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,POSE_SHIFT,LOW,12,48,1.0,14.0,2.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,18.5,1.0,1.0,161.5,8.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,RESTRICTION_CHANGE,HIGH,4,48,1.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.5,1.0,1.0,164.5,4.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,RESTRICTION_CHANGE,HIGH,8,48,1.0,10.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.5,1.0,1.0,164.5,6.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,RESTRICTION_CHANGE,HIGH,12,48,1.0,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.5,1.0,1.0,164.5,8.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,RESTRICTION_CHANGE,LOW,4,48,1.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.5,1.0,1.0,164.5,4.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,RESTRICTION_CHANGE,LOW,8,48,1.0,10.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.5,1.0,1.0,164.5,6.0,0.0,1.0
FAILURE_THRESHOLD,Q07_DUP_OOO,RESTRICTION_CHANGE,LOW,12,48,1.0,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.5,1.0,1.0,164.5,8.0,0.0,1.0
FAILURE_THRESHOLD,Q08_GUARDED,AVAILABILITY_LOSS,HIGH,4,48,0.75,4.75,3.25,1.5,0.0,1.0,0.75,0.75,0.0,0.0,21.0,1.5,0.5,83.75,6.0,0.0,1.5
FAILURE_THRESHOLD,Q08_GUARDED,AVAILABILITY_LOSS,HIGH,8,48,0.875,9.125,2.875,1.375,0.0,1.0,0.5,0.875,0.0,0.0,21.0,1.375,0.75,125.625,7.5,0.0,1.375
FAILURE_THRESHOLD,Q08_GUARDED,AVAILABILITY_LOSS,HIGH,12,48,0.916667,13.25,2.75,1.333333,0.0,1.0,0.416667,0.916667,0.0,0.0,21.0,1.333333,0.833333,139.583333,9.333333,0.0,1.333333
FAILURE_THRESHOLD,Q08_GUARDED,AVAILABILITY_LOSS,LOW,4,48,0.916667,5.583333,2.416667,1.166667,0.0,1.0,0.25,0.916667,0.0,0.0,19.333333,1.166667,0.833333,139.583333,4.666667,0.0,1.166667
FAILURE_THRESHOLD,Q08_GUARDED,AVAILABILITY_LOSS,LOW,8,48,0.875,9.125,2.875,1.375,0.0,1.0,0.5,0.875,0.0,0.0,21.0,1.375,0.75,125.625,7.5,0.0,1.375
FAILURE_THRESHOLD,Q08_GUARDED,AVAILABILITY_LOSS,LOW,12,48,0.875,12.875,3.125,1.5,0.0,1.0,0.625,0.875,0.0,0.0,22.25,1.5,0.75,125.625,10.0,0.0,1.5
FAILURE_THRESHOLD,Q08_GUARDED,CONTROL_FAILURE,HIGH,4,48,1.0,5.5,2.5,1.0,0.0,1.0,0.5,0.5,0.0,0.0,17.0,1.0,0.583333,97.125,5.666667,0.0,1.0
FAILURE_THRESHOLD,Q08_GUARDED,CONTROL_FAILURE,HIGH,8,48,1.0,9.5,2.5,1.0,0.0,1.0,0.5,0.5,0.0,0.0,18.5,1.0,0.833333,138.75,7.0,0.0,1.0
FAILURE_THRESHOLD,Q08_GUARDED,CONTROL_FAILURE,HIGH,12,48,1.0,13.5,2.5,1.0,0.0,1.0,0.5,0.5,0.0,0.0,18.0,1.0,0.75,124.875,10.0,0.0,1.0
FAILURE_THRESHOLD,Q08_GUARDED,CONTROL_FAILURE,LOW,4,48,1.0,6.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,17.5,1.0,0.833333,138.75,4.666667,0.0,1.0
FAILURE_THRESHOLD,Q08_GUARDED,CONTROL_FAILURE,LOW,8,48,1.0,10.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,17.0,1.0,0.75,124.875,7.5,0.0,1.0
FAILURE_THRESHOLD,Q08_GUARDED,CONTROL_FAILURE,LOW,12,48,1.0,14.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,18.0,1.0,0.916667,152.625,8.666667,0.0,1.0
FAILURE_THRESHOLD,Q08_GUARDED,POSE_SHIFT,HIGH,4,48,0.791667,4.958333,3.041667,1.416667,0.0,1.0,0.625,0.5,0.0,0.0,20.583333,1.416667,0.583333,94.208333,5.666667,0.0,1.416667
FAILURE_THRESHOLD,Q08_GUARDED,POSE_SHIFT,HIGH,8,48,0.875,9.125,2.875,1.375,0.0,1.0,0.5,0.5,0.0,0.0,21.0,1.375,0.75,121.125,7.5,0.0,1.375
FAILURE_THRESHOLD,Q08_GUARDED,POSE_SHIFT,HIGH,12,48,0.833333,12.5,3.5,1.666667,0.0,1.0,0.833333,0.5,0.0,0.0,23.5,1.666667,0.666667,107.666667,10.666667,0.0,1.666667
FAILURE_THRESHOLD,Q08_GUARDED,POSE_SHIFT,LOW,4,48,0.875,5.375,2.625,1.25,0.0,1.0,0.375,0.5,0.0,0.0,19.75,1.25,0.75,121.125,5.0,0.0,1.25
FAILURE_THRESHOLD,Q08_GUARDED,POSE_SHIFT,LOW,8,48,0.916667,9.416667,2.583333,1.25,0.0,1.0,0.333333,0.5,0.0,0.0,20.166667,1.25,0.833333,134.583333,7.0,0.0,1.25
FAILURE_THRESHOLD,Q08_GUARDED,POSE_SHIFT,LOW,12,48,0.833333,12.5,3.5,1.666667,0.0,1.0,0.833333,0.5,0.0,0.0,23.5,1.666667,0.666667,107.666667,10.666667,0.0,1.666667
FAILURE_THRESHOLD,Q08_GUARDED,RESTRICTION_CHANGE,HIGH,4,48,0.833333,5.166667,2.833333,1.333333,0.0,1.0,0.5,0.833333,0.0,0.0,20.166667,1.333333,0.666667,109.666667,5.333333,0.0,1.333333
FAILURE_THRESHOLD,Q08_GUARDED,RESTRICTION_CHANGE,HIGH,8,48,0.916667,9.416667,2.583333,1.25,0.0,1.0,0.333333,0.916667,0.0,0.0,20.166667,1.25,0.833333,137.083333,7.0,0.0,1.25
FAILURE_THRESHOLD,Q08_GUARDED,RESTRICTION_CHANGE,HIGH,12,48,0.916667,13.25,2.75,1.333333,0.0,1.0,0.416667,0.916667,0.0,0.0,21.0,1.333333,0.833333,137.083333,9.333333,0.0,1.333333
FAILURE_THRESHOLD,Q08_GUARDED,RESTRICTION_CHANGE,LOW,4,48,0.916667,5.583333,2.416667,1.166667,0.0,1.0,0.25,0.916667,0.0,0.0,19.333333,1.166667,0.833333,137.083333,4.666667,0.0,1.166667
FAILURE_THRESHOLD,Q08_GUARDED,RESTRICTION_CHANGE,LOW,8,48,0.916667,9.416667,2.583333,1.25,0.0,1.0,0.333333,0.916667,0.0,0.0,20.166667,1.25,0.833333,137.083333,7.0,0.0,1.25
FAILURE_THRESHOLD,Q08_GUARDED,RESTRICTION_CHANGE,LOW,12,48,0.916667,13.25,2.75,1.333333,0.0,1.0,0.416667,0.916667,0.0,0.0,21.0,1.333333,0.833333,137.083333,9.333333,0.0,1.333333
FAILURE_THRESHOLD,Q09_HOSTILE,AVAILABILITY_LOSS,HIGH,4,48,0.5,3.5,4.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,26.75,1.5,0.0,0.0,8.0,0.0,1.5
FAILURE_THRESHOLD,Q09_HOSTILE,AVAILABILITY_LOSS,HIGH,8,48,0.5,6.5,5.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,31.875,1.5,0.0,0.0,12.0,0.0,1.5
FAILURE_THRESHOLD,Q09_HOSTILE,AVAILABILITY_LOSS,HIGH,12,48,0.5,9.5,6.5,2.0,0.0,1.0,1.5,0.5,0.0,0.0,38.125,2.0,0.0,0.0,16.0,0.0,2.0
FAILURE_THRESHOLD,Q09_HOSTILE,AVAILABILITY_LOSS,LOW,4,48,0.5,3.5,4.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,29.875,1.5,0.0,0.0,8.0,0.0,1.5
FAILURE_THRESHOLD,Q09_HOSTILE,AVAILABILITY_LOSS,LOW,8,48,0.5,6.5,5.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,31.875,1.5,0.0,0.0,12.0,0.0,1.5
FAILURE_THRESHOLD,Q09_HOSTILE,AVAILABILITY_LOSS,LOW,12,48,0.5,9.5,6.5,2.0,0.0,1.0,1.5,0.5,0.0,0.0,35.625,2.0,0.0,0.0,16.0,0.0,2.0
FAILURE_THRESHOLD,Q09_HOSTILE,CONTROL_FAILURE,HIGH,4,48,1.0,5.5,2.5,1.0,0.0,1.0,0.5,0.5,0.0,0.0,22.25,1.0,0.0,0.0,8.0,0.0,1.0
FAILURE_THRESHOLD,Q09_HOSTILE,CONTROL_FAILURE,HIGH,8,48,1.0,9.5,2.5,1.0,0.0,1.0,0.5,0.5,0.0,0.0,22.25,1.0,0.0,0.0,12.0,0.0,1.0
FAILURE_THRESHOLD,Q09_HOSTILE,CONTROL_FAILURE,HIGH,12,48,1.0,13.5,2.5,1.0,0.0,1.0,0.5,0.5,0.0,0.0,21.625,1.0,0.0,0.0,16.0,0.0,1.0
FAILURE_THRESHOLD,Q09_HOSTILE,CONTROL_FAILURE,LOW,4,48,1.0,6.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,21.25,1.0,0.0,0.0,8.0,0.0,1.0
FAILURE_THRESHOLD,Q09_HOSTILE,CONTROL_FAILURE,LOW,8,48,1.0,10.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,23.125,1.0,0.0,0.0,12.0,0.0,1.0
FAILURE_THRESHOLD,Q09_HOSTILE,CONTROL_FAILURE,LOW,12,48,1.0,14.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,21.875,1.0,0.0,0.0,16.0,0.0,1.0
FAILURE_THRESHOLD,Q09_HOSTILE,POSE_SHIFT,HIGH,4,48,0.5,3.5,4.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,29.875,1.5,0.0,0.0,8.0,0.0,1.5
FAILURE_THRESHOLD,Q09_HOSTILE,POSE_SHIFT,HIGH,8,48,0.5,6.5,5.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,31.875,1.5,0.0,0.0,12.0,0.0,1.5
FAILURE_THRESHOLD,Q09_HOSTILE,POSE_SHIFT,HIGH,12,48,0.5,9.5,6.5,2.0,0.0,1.0,1.5,0.5,0.0,0.0,36.25,2.0,0.0,0.0,16.0,0.0,2.0
FAILURE_THRESHOLD,Q09_HOSTILE,POSE_SHIFT,LOW,4,48,0.5,3.5,4.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,29.875,1.5,0.0,0.0,8.0,0.0,1.5
FAILURE_THRESHOLD,Q09_HOSTILE,POSE_SHIFT,LOW,8,48,0.5,6.5,5.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,31.875,1.5,0.0,0.0,12.0,0.0,1.5
FAILURE_THRESHOLD,Q09_HOSTILE,POSE_SHIFT,LOW,12,48,0.5,9.5,6.5,2.0,0.0,1.0,1.5,0.5,0.0,0.0,35.0,2.0,0.0,0.0,16.0,0.0,2.0
FAILURE_THRESHOLD,Q09_HOSTILE,RESTRICTION_CHANGE,HIGH,4,48,0.5,3.5,4.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,28.625,1.5,0.0,0.0,8.0,0.0,1.5
FAILURE_THRESHOLD,Q09_HOSTILE,RESTRICTION_CHANGE,HIGH,8,48,0.5,6.5,5.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,32.5,1.5,0.0,0.0,12.0,0.0,1.5
FAILURE_THRESHOLD,Q09_HOSTILE,RESTRICTION_CHANGE,HIGH,12,48,0.5,9.5,6.5,2.0,0.0,1.0,1.5,0.5,0.0,0.0,36.875,2.0,0.0,0.0,16.0,0.0,2.0
FAILURE_THRESHOLD,Q09_HOSTILE,RESTRICTION_CHANGE,LOW,4,48,0.5,3.5,4.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,29.875,1.5,0.0,0.0,8.0,0.0,1.5
FAILURE_THRESHOLD,Q09_HOSTILE,RESTRICTION_CHANGE,LOW,8,48,0.5,6.5,5.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,31.875,1.5,0.0,0.0,12.0,0.0,1.5
FAILURE_THRESHOLD,Q09_HOSTILE,RESTRICTION_CHANGE,LOW,12,48,0.5,9.5,6.5,2.0,0.0,1.0,1.5,0.5,0.0,0.0,38.125,2.0,0.0,0.0,16.0,0.0,2.0
HYBRID,Q00_CLEAN,AVAILABILITY_LOSS,HIGH,4,48,1.0,8.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,21.5,3.0,1.0,167.5,6.0,1.0,0.0
