draw_id,R3-R0:mission_success:sampled_seeds,R3-R0:safety_composite:sampled_seeds,R3-R0:progress:sampled_seeds,R3-R0:total_wakes:sampled_seeds,R3-R1:mission_success:sampled_seeds,R3-R1:safety_composite:sampled_seeds,R3-R1:progress:sampled_seeds,R3-R1:total_wakes:sampled_seeds,R3-R2:mission_success:sampled_seeds,R3-R2:safety_composite:sampled_seeds,R3-R2:progress:sampled_seeds,R3-R2:total_wakes:sampled_seeds,P4-P6:mission_success:sampled_seeds,P4-P6:progress:sampled_seeds,R3-R0:mission_success,R3-R0:safety_composite,R3-R0:progress,R3-R0:total_wakes,R3-R1:mission_success,R3-R1:safety_composite,R3-R1:progress,R3-R1:total_wakes,R3-R2:mission_success,R3-R2:safety_composite,R3-R2:progress,R3-R2:total_wakes,P4-P6:mission_success,P4-P6:progress
9663,20262407|20262406|20262408|20262401|20262404|20262405|20262409|20262408|20262401|20262409,20262407|20262406|20262408|20262401|20262404|20262405|20262409|20262408|20262401|20262409,20262407|20262406|20262408|20262401|20262404|20262405|20262409|20262408|20262401|20262409,20262407|20262406|20262408|20262401|20262404|20262405|20262409|20262408|20262401|20262409,20262407|20262406|20262408|20262401|20262404|20262405|20262409|20262408|20262401|20262409,20262407|20262406|20262408|20262401|20262404|20262405|20262409|20262408|20262401|20262409,20262407|20262406|20262408|20262401|20262404|20262405|20262409|20262408|20262401|20262409,20262407|20262406|20262408|20262401|20262404|20262405|20262409|20262408|20262401|20262409,20262407|20262406|20262408|20262401|20262404|20262405|20262409|20262408|20262401|20262409,20262407|20262406|20262408|20262401|20262404|20262405|20262409|20262408|20262401|20262409,20262407|20262406|20262408|20262401|20262404|20262405|20262409|20262408|20262401|20262409,20262407|20262406|20262408|20262401|20262404|20262405|20262409|20262408|20262401|20262409,20262403|20262402|20262403|20262404|20262402,20262403|20262402|20262403|20262404|20262402,0.6733333333333335,0.0,0.6222109704079786,-0.5533333333333333,0.22000000000000003,0.0,0.20996315114987368,0.17833333333333334,0.0,0.0,-1.7387499852694614e-08,-0.6933333333333334,-0.38333333333333336,-0.32617872368050677
9664,20262410|20262406|20262408|20262409|20262409|20262409|20262410|20262408|20262401|20262410,20262410|20262406|20262408|20262409|20262409|20262409|20262410|20262408|20262401|20262410,20262410|20262406|20262408|20262409|20262409|20262409|20262410|20262408|20262401|20262410,20262410|20262406|20262408|20262409|20262409|20262409|20262410|20262408|20262401|20262410,20262410|20262406|20262408|20262409|20262409|20262409|20262410|20262408|20262401|20262410,20262410|20262406|20262408|20262409|20262409|20262409|20262410|20262408|20262401|20262410,20262410|20262406|20262408|20262409|20262409|20262409|20262410|20262408|20262401|20262410,20262410|20262406|20262408|20262409|20262409|20262409|20262410|20262408|20262401|20262410,20262410|20262406|20262408|20262409|20262409|20262409|20262410|20262408|20262401|20262410,20262410|20262406|20262408|20262409|20262409|20262409|20262410|20262408|20262401|20262410,20262410|20262406|20262408|20262409|20262409|20262409|20262410|20262408|20262401|20262410,20262410|20262406|20262408|20262409|20262409|20262409|20262410|20262408|20262401|20262410,20262403|20262402|20262403|20262405|20262402,20262403|20262402|20262403|20262405|20262402,0.6866666666666668,0.0,0.6369678625065097,-0.5683333333333332,0.21999999999999997,0.0,0.21029947011569217,0.17333333333333334,0.0,0.0,4.203975442670001e-08,-0.6866666666666666,-0.35,-0.2993188300186589
9665,20262405|20262404|20262410|20262408|20262409|20262404|20262410|20262406|20262403|20262410,20262405|20262404|20262410|20262408|20262409|20262404|20262410|20262406|20262403|20262410,20262405|20262404|20262410|20262408|20262409|20262404|20262410|20262406|20262403|20262410,20262405|20262404|20262410|20262408|20262409|20262404|20262410|20262406|20262403|20262410,20262405|20262404|20262410|20262408|20262409|20262404|20262410|20262406|20262403|20262410,20262405|20262404|20262410|20262408|20262409|20262404|20262410|20262406|20262403|20262410,20262405|20262404|20262410|20262408|20262409|20262404|20262410|20262406|20262403|20262410,20262405|20262404|20262410|20262408|20262409|20262404|20262410|20262406|20262403|20262410,20262405|20262404|20262410|20262408|20262409|20262404|20262410|20262406|20262403|20262410,20262405|20262404|20262410|20262408|20262409|20262404|20262410|20262406|20262403|20262410,20262405|20262404|20262410|20262408|20262409|20262404|20262410|20262406|20262403|20262410,20262405|20262404|20262410|20262408|20262409|20262404|20262410|20262406|20262403|20262410,20262403|20262402|20262404|20262401|20262402,20262403|20262402|20262404|20262401|20262402,0.68,0.0,0.627064959893131,-0.5566666666666666,0.25,0.0,0.23952824578949988,0.195,0.0,0.0,3.0455779044813447e-08,-0.6599999999999999,-0.38333333333333336,-0.3263302637660475
9666,20262401|20262409|20262410|20262404|20262407|20262402|20262407|20262401|20262401|20262406,20262401|20262409|20262410|20262404|20262407|20262402|20262407|20262401|20262401|20262406,20262401|20262409|20262410|20262404|20262407|20262402|20262407|20262401|20262401|20262406,20262401|20262409|20262410|20262404|20262407|20262402|20262407|20262401|20262401|20262406,20262401|20262409|20262410|20262404|20262407|20262402|20262407|20262401|20262401|20262406,20262401|20262409|20262410|20262404|20262407|20262402|20262407|20262401|20262401|20262406,20262401|20262409|20262410|20262404|20262407|20262402|20262407|20262401|20262401|20262406,20262401|20262409|20262410|20262404|20262407|20262402|20262407|20262401|20262401|20262406,20262401|20262409|20262410|20262404|20262407|20262402|20262407|20262401|20262401|20262406,20262401|20262409|20262410|20262404|20262407|20262402|20262407|20262401|20262401|20262406,20262401|20262409|20262410|20262404|20262407|20262402|20262407|20262401|20262401|20262406,20262401|20262409|20262410|20262404|20262407|20262402|20262407|20262401|20262401|20262406,20262403|20262402|20262404|20262402|20262402,20262403|20262402|20262404|20262402|20262402,0.6733333333333335,0.0,0.6217487131552638,-0.5700000000000001,0.24,0.0,0.22994932868496135,0.16333333333333333,0.0,0.0,-2.672938476389053e-08,-0.6733333333333335,-0.4,-0.34221498173523585
9667,20262407|20262408|20262407|20262402|20262403|20262409|20262402|20262401|20262403|20262403,20262407|20262408|20262407|20262402|20262403|20262409|20262402|20262401|20262403|20262403,20262407|20262408|20262407|20262402|20262403|20262409|20262402|20262401|20262403|20262403,20262407|20262408|20262407|20262402|20262403|20262409|20262402|20262401|20262403|20262403,20262407|20262408|20262407|20262402|20262403|20262409|20262402|20262401|20262403|20262403,20262407|20262408|20262407|20262402|20262403|20262409|20262402|20262401|20262403|20262403,20262407|20262408|20262407|20262402|20262403|20262409|20262402|20262401|20262403|20262403,20262407|20262408|20262407|20262402|20262403|20262409|20262402|20262401|20262403|20262403,20262407|20262408|20262407|20262402|20262403|20262409|20262402|20262401|20262403|20262403,20262407|20262408|20262407|20262402|20262403|20262409|20262402|20262401|20262403|20262403,20262407|20262408|20262407|20262402|20262403|20262409|20262402|20262401|20262403|20262403,20262407|20262408|20262407|20262402|20262403|20262409|20262402|20262401|20262403|20262403,20262403|20262402|20262404|20262403|20262402,20262403|20262402|20262404|20262403|20262402,0.6700000000000002,0.0,0.6185444970096226,-0.5766666666666665,0.23500000000000001,0.0,0.2250358822768153,0.15166666666666667,0.0,0.0,-2.6714398131955085e-08,-0.68,-0.38333333333333336,-0.3261787236805067
9668,20262405|20262403|20262405|20262403|20262410|20262402|20262403|20262402|20262410|20262407,20262405|20262403|20262405|20262403|20262410|20262402|20262403|20262402|20262410|20262407,20262405|20262403|20262405|20262403|20262410|20262402|20262403|20262402|20262410|20262407,20262405|20262403|20262405|20262403|20262410|20262402|20262403|20262402|20262410|20262407,20262405|20262403|20262405|20262403|20262410|20262402|20262403|20262402|20262410|20262407,20262405|20262403|20262405|20262403|20262410|20262402|20262403|20262402|20262410|20262407,20262405|20262403|20262405|20262403|20262410|20262402|20262403|20262402|20262410|20262407,20262405|20262403|20262405|20262403|20262410|20262402|20262403|20262402|20262410|20262407,20262405|20262403|20262405|20262403|20262410|20262402|20262403|20262402|20262410|20262407,20262405|20262403|20262405|20262403|20262410|20262402|20262403|20262402|20262410|20262407,20262405|20262403|20262405|20262403|20262410|20262402|20262403|20262402|20262410|20262407,20262405|20262403|20262405|20262403|20262410|20262402|20262403|20262402|20262410|20262407,20262403|20262402|20262404|20262404|20262402,20262403|20262402|20262404|20262404|20262402,0.6733333333333335,0.0,0.6196875412117108,-0.5866666666666667,0.25999999999999995,0.0,0.24949427147496328,0.15666666666666668,0.0,0.0,1.6866539424194765e-08,-0.6533333333333332,-0.4,-0.3428769105984869
9669,20262404|20262409|20262402|20262403|20262404|20262405|20262404|20262402|20262402|20262410,20262404|20262409|20262402|20262403|20262404|20262405|20262404|20262402|20262402|20262410,20262404|20262409|20262402|20262403|20262404|20262405|20262404|20262402|20262402|20262410,20262404|20262409|20262402|20262403|20262404|20262405|20262404|20262402|20262402|20262410,20262404|20262409|20262402|20262403|20262404|20262405|20262404|20262402|20262402|20262410,20262404|20262409|20262402|20262403|20262404|20262405|20262404|20262402|20262402|20262410,20262404|20262409|20262402|20262403|20262404|20262405|20262404|20262402|20262402|20262410,20262404|20262409|20262402|20262403|20262404|20262405|20262404|20262402|20262402|20262410,20262404|20262409|20262402|20262403|20262404|20262405|20262404|20262402|20262402|20262410,20262404|20262409|20262402|20262403|20262404|20262405|20262404|20262402|20262402|20262410,20262404|20262409|20262402|20262403|20262404|20262405|20262404|20262402|20262402|20262410,20262404|20262409|20262402|20262403|20262404|20262405|20262404|20262402|20262402|20262410,20262403|20262402|20262404|20262405|20262402,20262403|20262402|20262404|20262405|20262402,0.6733333333333335,0.0,0.6230104867107829,-0.5616666666666666,0.24,0.0,0.2304042564283207,0.16333333333333333,0.0,0.0,-6.9199083824189625e-09,-0.6733333333333333,-0.3666666666666667,-0.3160170169366391
9670,20262404|20262403|20262401|20262401|20262404|20262409|20262410|20262407|20262403|20262407,20262404|20262403|20262401|20262401|20262404|20262409|20262410|20262407|20262403|20262407,20262404|20262403|20262401|20262401|20262404|20262409|20262410|20262407|20262403|20262407,20262404|20262403|20262401|20262401|20262404|20262409|20262410|20262407|20262403|20262407,20262404|20262403|20262401|20262401|20262404|20262409|20262410|20262407|20262403|20262407,20262404|20262403|20262401|20262401|20262404|20262409|20262410|20262407|20262403|20262407,20262404|20262403|20262401|20262401|20262404|20262409|20262410|20262407|20262403|20262407,20262404|20262403|20262401|20262401|20262404|20262409|20262410|20262407|20262403|20262407,20262404|20262403|20262401|20262401|20262404|20262409|20262410|20262407|20262403|20262407,20262404|20262403|20262401|20262401|20262404|20262409|20262410|20262407|20262403|20262407,20262404|20262403|20262401|20262401|20262404|20262409|20262410|20262407|20262403|20262407,20262404|20262403|20262401|20262401|20262404|20262409|20262410|20262407|20262403|20262407,20262403|20262402|20262405|20262401|20262402,20262403|20262402|20262405|20262401|20262402,0.6733333333333335,0.0,0.621213968912983,-0.57,0.24,0.0,0.22980326407425866,0.18000000000000002,0.0,0.0,-1.9292694810231954e-08,-0.6733333333333335,-0.35,-0.2994703701041997
9671,20262402|20262409|20262404|20262403|20262403|20262408|20262406|20262401|20262401|20262406,20262402|20262409|20262404|20262403|20262403|20262408|20262406|20262401|20262401|20262406,20262402|20262409|20262404|20262403|20262403|20262408|20262406|20262401|20262401|20262406,20262402|20262409|20262404|20262403|20262403|20262408|20262406|20262401|20262401|20262406,20262402|20262409|20262404|20262403|20262403|20262408|20262406|20262401|20262401|20262406,20262402|20262409|20262404|20262403|20262403|20262408|20262406|20262401|20262401|20262406,20262402|20262409|20262404|20262403|20262403|20262408|20262406|20262401|20262401|20262406,20262402|20262409|20262404|20262403|20262403|20262408|20262406|20262401|20262401|20262406,20262402|20262409|20262404|20262403|20262403|20262408|20262406|20262401|20262401|20262406,20262402|20262409|20262404|20262403|20262403|20262408|20262406|20262401|20262401|20262406,20262402|20262409|20262404|20262403|20262403|20262408|20262406|20262401|20262401|20262406,20262402|20262409|20262404|20262403|20262403|20262408|20262406|20262401|20262401|20262406,20262403|20262402|20262405|20262402|20262402,20262403|20262402|20262405|20262402|20262402,0.6700000000000002,0.0,0.6177234869270294,-0.5516666666666666,0.23500000000000001,0.0,0.22471968089251115,0.16833333333333336,0.0,0.0,-4.00325535993007e-08,-0.68,-0.3666666666666667,-0.315355088073388
9672,20262407|20262404|20262403|20262407|20262405|20262407|20262405|20262403|20262403|20262409,20262407|20262404|20262403|20262407|20262405|20262407|20262405|20262403|20262403|20262409,20262407|20262404|20262403|20262407|20262405|20262407|20262405|20262403|20262403|20262409,20262407|20262404|20262403|20262407|20262405|20262407|20262405|20262403|20262403|20262409,20262407|20262404|20262403|20262407|20262405|20262407|20262405|20262403|20262403|20262409,20262407|20262404|20262403|20262407|20262405|20262407|20262405|20262403|20262403|20262409,20262407|20262404|20262403|20262407|20262405|20262407|20262405|20262403|20262403|20262409,20262407|20262404|20262403|20262407|20262405|20262407|20262405|20262403|20262403|20262409,20262407|20262404|20262403|20262407|20262405|20262407|20262405|20262403|20262403|20262409,20262407|20262404|20262403|20262407|20262405|20262407|20262405|20262403|20262403|20262409,20262407|20262404|20262403|20262407|20262405|20262407|20262405|20262403|20262403|20262409,20262407|20262404|20262403|20262407|20262405|20262407|20262405|20262403|20262403|20262409,20262403|20262402|20262405|20262403|20262402,20262403|20262402|20262405|20262403|20262402,0.67,0.0,0.6177309584260406,-0.5766666666666667,0.23500000000000001,0.0,0.22483547628947553,0.16833333333333333,0.0,0.0,-8.99862373819153e-09,-0.6799999999999999,-0.35,-0.2993188300186589
9673,20262403|20262410|20262405|20262409|20262406|20262401|20262401|20262406|20262401|20262404,20262403|20262410|20262405|20262409|20262406|20262401|20262401|20262406|20262401|20262404,20262403|20262410|20262405|20262409|20262406|20262401|20262401|20262406|20262401|20262404,20262403|20262410|20262405|20262409|20262406|20262401|20262401|20262406|20262401|20262404,20262403|20262410|20262405|20262409|20262406|20262401|20262401|20262406|20262401|20262404,20262403|20262410|20262405|20262409|20262406|20262401|20262401|20262406|20262401|20262404,20262403|20262410|20262405|20262409|20262406|20262401|20262401|20262406|20262401|20262404,20262403|20262410|20262405|20262409|20262406|20262401|20262401|20262406|20262401|20262404,20262403|20262410|20262405|20262409|20262406|20262401|20262401|20262406|20262401|20262404,20262403|20262410|20262405|20262409|20262406|20262401|20262401|20262406|20262401|20262404,20262403|20262410|20262405|20262409|20262406|20262401|20262401|20262406|20262401|20262404,20262403|20262410|20262405|20262409|20262406|20262401|20262401|20262406|20262401|20262404,20262403|20262402|20262405|20262404|20262402,20262403|20262402|20262405|20262404|20262402,0.6733333333333335,0.0,0.620494635942064,-0.5616666666666666,0.24,0.0,0.22954779056848715,0.17166666666666666,0.0,0.0,-2.1271683234291856e-08,-0.6733333333333335,-0.3666666666666667,-0.3160170169366391
9674,20262409|20262410|20262403|20262402|20262409|20262410|20262402|20262410|20262408|20262401,20262409|20262410|20262403|20262402|20262409|20262410|20262402|20262410|20262408|20262401,20262409|20262410|20262403|20262402|20262409|20262410|20262402|20262410|20262408|20262401,20262409|20262410|20262403|20262402|20262409|20262410|20262402|20262410|20262408|20262401,20262409|20262410|20262403|20262402|20262409|20262410|20262402|20262410|20262408|20262401,20262409|20262410|20262403|20262402|20262409|20262410|20262402|20262410|20262408|20262401,20262409|20262410|20262403|20262402|20262409|20262410|20262402|20262410|20262408|20262401,20262409|20262410|20262403|20262402|20262409|20262410|20262402|20262410|20262408|20262401,20262409|20262410|20262403|20262402|20262409|20262410|20262402|20262410|20262408|20262401,20262409|20262410|20262403|20262402|20262409|20262410|20262402|20262410|20262408|20262401,20262409|20262410|20262403|20262402|20262409|20262410|20262402|20262410|20262408|20262401,20262409|20262410|20262403|20262402|20262409|20262410|20262402|20262410|20262408|20262401,20262403|20262402|20262405|20262405|20262402,20262403|20262402|20262405|20262405|20262402,0.6833333333333333,0.0,0.6332550076810467,-0.5833333333333333,0.23500000000000001,0.0,0.22532855373923852,0.155,0.0,0.0,3.3181050279051934e-08,-0.6733333333333335,-0.33333333333333337,-0.28915712327479126
9675,20262403|20262404|20262405|20262406|20262403|20262407|20262405|20262404|20262404|20262401,20262403|20262404|20262405|20262406|20262403|20262407|20262405|20262404|20262404|20262401,20262403|20262404|20262405|20262406|20262403|20262407|20262405|20262404|20262404|20262401,20262403|20262404|20262405|20262406|20262403|20262407|20262405|20262404|20262404|20262401,20262403|20262404|20262405|20262406|20262403|20262407|20262405|20262404|20262404|20262401,20262403|20262404|20262405|20262406|20262403|20262407|20262405|20262404|20262404|20262401,20262403|20262404|20262405|20262406|20262403|20262407|20262405|20262404|20262404|20262401,20262403|20262404|20262405|20262406|20262403|20262407|20262405|20262404|20262404|20262401,20262403|20262404|20262405|20262406|20262403|20262407|20262405|20262404|20262404|20262401,20262403|20262404|20262405|20262406|20262403|20262407|20262405|20262404|20262404|20262401,20262403|20262404|20262405|20262406|20262403|20262407|20262405|20262404|20262404|20262401,20262403|20262404|20262405|20262406|20262403|20262407|20262405|20262404|20262404|20262401,20262403|20262403|20262401|20262401|20262402,20262403|20262403|20262401|20262401|20262402,0.6666666666666667,0.0,0.6125308396146891,-0.55,0.25,0.0,0.23929466496519997,0.19166666666666668,0.0,0.0,-3.074663695312729e-08,-0.6666666666666667,-0.35,-0.29374735887887893
9676,20262407|20262407|20262407|20262404|20262404|20262406|20262405|20262410|20262408|20262406,20262407|20262407|20262407|20262404|20262404|20262406|20262405|20262410|20262408|20262406,20262407|20262407|20262407|20262404|20262404|20262406|20262405|20262410|20262408|20262406,20262407|20262407|20262407|20262404|20262404|20262406|20262405|20262410|20262408|20262406,20262407|20262407|20262407|20262404|20262404|20262406|20262405|20262410|20262408|20262406,20262407|20262407|20262407|20262404|20262404|20262406|20262405|20262410|20262408|20262406,20262407|20262407|20262407|20262404|20262404|20262406|20262405|20262410|20262408|20262406,20262407|20262407|20262407|20262404|20262404|20262406|20262405|20262410|20262408|20262406,20262407|20262407|20262407|20262404|20262404|20262406|20262405|20262410|20262408|20262406,20262407|20262407|20262407|20262404|20262404|20262406|20262405|20262410|20262408|20262406,20262407|20262407|20262407|20262404|20262404|20262406|20262405|20262410|20262408|20262406,20262407|20262407|20262407|20262404|20262404|20262406|20262405|20262410|20262408|20262406,20262403|20262403|20262401|20262402|20262402,20262403|20262403|20262401|20262402|20262402,0.6700000000000002,0.0,0.6160221936730579,-0.5433333333333333,0.255,0.0,0.24431867410473015,0.195,0.0,0.0,-1.6734908722300842e-08,-0.6599999999999999,-0.3666666666666667,-0.3096320768480673
9677,20262406|20262408|20262402|20262404|20262405|20262405|20262404|20262408|20262402|20262408,20262406|20262408|20262402|20262404|20262405|20262405|20262404|20262408|20262402|20262408,20262406|20262408|20262402|20262404|20262405|20262405|20262404|20262408|20262402|20262408,20262406|20262408|20262402|20262404|20262405|20262405|20262404|20262408|20262402|20262408,20262406|20262408|20262402|20262404|20262405|20262405|20262404|20262408|20262402|20262408,20262406|20262408|20262402|20262404|20262405|20262405|20262404|20262408|20262402|20262408,20262406|20262408|20262402|20262404|20262405|20262405|20262404|20262408|20262402|20262408,20262406|20262408|20262402|20262404|20262405|20262405|20262404|20262408|20262402|20262408,20262406|20262408|20262402|20262404|20262405|20262405|20262404|20262408|20262402|20262408,20262406|20262408|20262402|20262404|20262405|20262405|20262404|20262408|20262402|20262408,20262406|20262408|20262402|20262404|20262405|20262405|20262404|20262408|20262402|20262408,20262406|20262408|20262402|20262404|20262405|20262405|20262404|20262408|20262402|20262408,20262403|20262403|20262401|20262403|20262402,20262403|20262403|20262401|20262403|20262402,0.6666666666666667,0.0,0.6127385829555753,-0.5333333333333333,0.25,0.0,0.23929463727933586,0.19166666666666665,0.0,0.0,-1.9894629639990078e-08,-0.6666666666666667,-0.35,-0.2935958187933382
9678,20262409|20262401|20262407|20262410|20262409|20262405|20262403|20262403|20262407|20262402,20262409|20262401|20262407|20262410|20262409|20262405|20262403|20262403|20262407|20262402,20262409|20262401|20262407|20262410|20262409|20262405|20262403|20262403|20262407|20262402,20262409|20262401|20262407|20262410|20262409|20262405|20262403|20262403|20262407|20262402,20262409|20262401|20262407|20262410|20262409|20262405|20262403|20262403|20262407|20262402,20262409|20262401|20262407|20262410|20262409|20262405|20262403|20262403|20262407|20262402,20262409|20262401|20262407|20262410|20262409|20262405|20262403|20262403|20262407|20262402,20262409|20262401|20262407|20262410|20262409|20262405|20262403|20262403|20262407|20262402,20262409|20262401|20262407|20262410|20262409|20262405|20262403|20262403|20262407|20262402,20262409|20262401|20262407|20262410|20262409|20262405|20262403|20262403|20262407|20262402,20262409|20262401|20262407|20262410|20262409|20262405|20262403|20262403|20262407|20262402,20262409|20262401|20262407|20262410|20262409|20262405|20262403|20262403|20262407|20262402,20262403|20262403|20262401|20262404|20262402,20262403|20262403|20262401|20262404|20262402,0.6766666666666667,0.0,0.626600099511035,-0.5883333333333333,0.225,0.0,0.21539498268748827,0.14833333333333334,0.0,0.0,5.721121042282876e-09,-0.6866666666666668,-0.3666666666666667,-0.3102940057113184
9679,20262407|20262408|20262409|20262406|20262404|20262402|20262408|20262401|20262402|20262405,20262407|20262408|20262409|20262406|20262404|20262402|20262408|20262401|20262402|20262405,20262407|20262408|20262409|20262406|20262404|20262402|20262408|20262401|20262402|20262405,20262407|20262408|20262409|20262406|20262404|20262402|20262408|20262401|20262402|20262405,20262407|20262408|20262409|20262406|20262404|20262402|20262408|20262401|20262402|20262405,20262407|20262408|20262409|20262406|20262404|20262402|20262408|20262401|20262402|20262405,20262407|20262408|20262409|20262406|20262404|20262402|20262408|20262401|20262402|20262405,20262407|20262408|20262409|20262406|20262404|20262402|20262408|20262401|20262402|20262405,20262407|20262408|20262409|20262406|20262404|20262402|20262408|20262401|20262402|20262405,20262407|20262408|20262409|20262406|20262404|20262402|20262408|20262401|20262402|20262405,20262407|20262408|20262409|20262406|20262404|20262402|20262408|20262401|20262402|20262405,20262407|20262408|20262409|20262406|20262404|20262402|20262408|20262401|20262402|20262405,20262403|20262403|20262401|20262405|20262402,20262403|20262403|20262401|20262405|20262402,0.6700000000000002,0.0,0.6183368394285604,-0.5516666666666666,0.23500000000000001,0.0,0.22491956895594165,0.16833333333333333,0.0,0.0,-2.3337763204733797e-08,-0.68,-0.33333333333333337,-0.28343411204947055
9680,20262406|20262408|20262403|20262404|20262407|20262409|20262403|20262407|20262408|20262410,20262406|20262408|20262403|20262404|20262407|20262409|20262403|20262407|20262408|20262410,20262406|20262408|20262403|20262404|20262407|20262409|20262403|20262407|20262408|20262410,20262406|20262408|20262403|20262404|20262407|20262409|20262403|20262407|20262408|20262410,20262406|20262408|20262403|20262404|20262407|20262409|20262403|20262407|20262408|20262410,20262406|20262408|20262403|20262404|20262407|20262409|20262403|20262407|20262408|20262410,20262406|20262408|20262403|20262404|20262407|20262409|20262403|20262407|20262408|20262410,20262406|20262408|20262403|20262404|20262407|20262409|20262403|20262407|20262408|20262410,20262406|20262408|20262403|20262404|20262407|20262409|20262403|20262407|20262408|20262410,20262406|20262408|20262403|20262404|20262407|20262409|20262403|20262407|20262408|20262410,20262406|20262408|20262403|20262404|20262407|20262409|20262403|20262407|20262408|20262410,20262406|20262408|20262403|20262404|20262407|20262409|20262403|20262407|20262408|20262410,20262403|20262403|20262402|20262401|20262402,20262403|20262403|20262402|20262401|20262402,0.6733333333333335,0.0,0.6205384752757247,-0.5533333333333333,0.24,0.0,0.2295700744022152,0.1883333333333333,0.0,0.0,-7.208685356974167e-09,-0.6733333333333333,-0.36666666666666664,-0.3096320768480673
9681,20262405|20262409|20262406|20262401|20262409|20262407|20262410|20262404|20262410|20262404,20262405|20262409|20262406|20262401|20262409|20262407|20262410|20262404|20262410|20262404,20262405|20262409|20262406|20262401|20262409|20262407|20262410|20262404|20262410|20262404,20262405|20262409|20262406|20262401|20262409|20262407|20262410|20262404|20262410|20262404,20262405|20262409|20262406|20262401|20262409|20262407|20262410|20262404|20262410|20262404,20262405|20262409|20262406|20262401|20262409|20262407|20262410|20262404|20262410|20262404,20262405|20262409|20262406|20262401|20262409|20262407|20262410|20262404|20262410|20262404,20262405|20262409|20262406|20262401|20262409|20262407|20262410|20262404|20262410|20262404,20262405|20262409|20262406|20262401|20262409|20262407|20262410|20262404|20262410|20262404,20262405|20262409|20262406|20262401|20262409|20262407|20262410|20262404|20262410|20262404,20262405|20262409|20262406|20262401|20262409|20262407|20262410|20262404|20262410|20262404,20262405|20262409|20262406|20262401|20262409|20262407|20262410|20262404|20262410|20262404,20262403|20262403|20262402|20262402|20262402,20262403|20262403|20262402|20262402|20262402,0.68,0.0,0.6295557552248578,-0.565,0.22999999999999998,0.0,0.2202294484164772,0.17666666666666667,0.0,0.0,1.527332982402078e-08,-0.6799999999999999,-0.38333333333333336,-0.32551679481725565
9682,20262404|20262404|20262405|20262402|20262407|20262402|20262401|20262409|20262408|20262401,20262404|20262404|20262405|20262402|20262407|20262402|20262401|20262409|20262408|20262401,20262404|20262404|20262405|20262402|20262407|20262402|20262401|20262409|20262408|20262401,20262404|20262404|20262405|20262402|20262407|20262402|20262401|20262409|20262408|20262401,20262404|20262404|20262405|20262402|20262407|20262402|20262401|20262409|20262408|20262401,20262404|20262404|20262405|20262402|20262407|20262402|20262401|20262409|20262408|20262401,20262404|20262404|20262405|20262402|20262407|20262402|20262401|20262409|20262408|20262401,20262404|20262404|20262405|20262402|20262407|20262402|20262401|20262409|20262408|20262401,20262404|20262404|20262405|20262402|20262407|20262402|20262401|20262409|20262408|20262401,20262404|20262404|20262405|20262402|20262407|20262402|20262401|20262409|20262408|20262401,20262404|20262404|20262405|20262402|20262407|20262402|20262401|20262409|20262408|20262401,20262404|20262404|20262405|20262402|20262407|20262402|20262401|20262409|20262408|20262401,20262403|20262403|20262402|20262403|20262402,20262403|20262403|20262402|20262403|20262402,0.6700000000000002,0.0,0.6187746779992593,-0.56,0.23500000000000001,0.0,0.22506750205413492,0.16833333333333333,0.0,0.0,-2.86884687648407e-08,-0.68,-0.36666666666666664,-0.3094805367625265
9683,20262401|20262406|20262407|20262407|20262402|20262406|20262407|20262407|20262402|20262403,20262401|20262406|20262407|20262407|20262402|20262406|20262407|20262407|20262402|20262403,20262401|20262406|20262407|20262407|20262402|20262406|20262407|20262407|20262402|20262403,20262401|20262406|20262407|20262407|20262402|20262406|20262407|20262407|20262402|20262403,20262401|20262406|20262407|20262407|20262402|20262406|20262407|20262407|20262402|20262403,20262401|20262406|20262407|20262407|20262402|20262406|20262407|20262407|20262402|20262403,20262401|20262406|20262407|20262407|20262402|20262406|20262407|20262407|20262402|20262403,20262401|20262406|20262407|20262407|20262402|20262406|20262407|20262407|20262402|20262403,20262401|20262406|20262407|20262407|20262402|20262406|20262407|20262407|20262402|20262403,20262401|20262406|20262407|20262407|20262402|20262406|20262407|20262407|20262402|20262403,20262401|20262406|20262407|20262407|20262402|20262406|20262407|20262407|20262402|20262403,20262401|20262406|20262407|20262407|20262402|20262406|20262407|20262407|20262402|20262403,20262403|20262403|20262402|20262404|20262402,20262403|20262403|20262402|20262404|20262402,0.6666666666666667,0.0,0.6141658589931375,-0.5666666666666667,0.25,0.0,0.23982323867142905,0.15,0.0,0.0,-4.549182090104095e-08,-0.6666666666666667,-0.38333333333333336,-0.32617872368050677
