episode_id,seed,storage_variant,trigger_variant,disturbance_family,severity,horizon,planner_id,claim_scope,completion,progress,repeated_failures,false_triggers,late_trigger_ticks,wasted_triggers,semantic_wakes,motion_wakes,control_wakes,semantic_latency_proxy_ms,motion_latency_proxy_ms,control_latency_proxy_ms,trigger_latency_ticks_mean,retries,escalations,aborts,stale_decisions,storage_reads,storage_writes,storage_bytes,storage_age_ticks,budget_cost_proxy
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H4__S20265315,20265315,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24015,0.12,0.28,0.0,7,0,1,7,1,9,1015,0,29.041211
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H4__S20265316,20265316,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24016,0.12,0.28,0.0,7,0,1,7,1,9,1016,0,29.042188
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H4__S20265317,20265317,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24014,0.12,0.28,0.0,7,0,1,7,1,9,1014,0,29.040234
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H4__S20265318,20265318,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24012,0.12,0.28,0.0,7,0,1,7,1,9,1012,0,29.038281
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H4__S20265319,20265319,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24018,0.12,0.28,0.0,7,0,1,7,1,9,1018,0,29.044141
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H4__S20265320,20265320,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24018,0.12,0.28,0.0,7,0,1,7,1,9,1018,0,29.044141
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265301,20265301,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24175,0.12,0.36,0.0,9,0,1,9,1,11,1175,0,33.197461
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265302,20265302,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24173,0.12,0.36,0.0,9,0,1,9,1,11,1173,0,33.195508
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265303,20265303,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24171,0.12,0.36,0.0,9,0,1,9,1,11,1171,0,33.193555
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265304,20265304,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24173,0.12,0.36,0.0,9,0,1,9,1,11,1173,0,33.195508
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265305,20265305,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24175,0.12,0.36,0.0,9,0,1,9,1,11,1175,0,33.197461
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265306,20265306,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24173,0.12,0.36,0.0,9,0,1,9,1,11,1173,0,33.195508
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265307,20265307,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24173,0.12,0.36,0.0,9,0,1,9,1,11,1173,0,33.195508
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265308,20265308,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24169,0.12,0.36,0.0,9,0,1,9,1,11,1169,0,33.191602
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265309,20265309,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24175,0.12,0.36,0.0,9,0,1,9,1,11,1175,0,33.197461
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265310,20265310,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24173,0.12,0.36,0.0,9,0,1,9,1,11,1173,0,33.195508
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265311,20265311,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24171,0.12,0.36,0.0,9,0,1,9,1,11,1171,0,33.193555
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265312,20265312,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24171,0.12,0.36,0.0,9,0,1,9,1,11,1171,0,33.193555
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265313,20265313,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24175,0.12,0.36,0.0,9,0,1,9,1,11,1175,0,33.197461
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265314,20265314,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24175,0.12,0.36,0.0,9,0,1,9,1,11,1175,0,33.197461
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265315,20265315,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24172,0.12,0.36,0.0,9,0,1,9,1,11,1172,0,33.194531
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265316,20265316,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24173,0.12,0.36,0.0,9,0,1,9,1,11,1173,0,33.195508
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265317,20265317,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24171,0.12,0.36,0.0,9,0,1,9,1,11,1171,0,33.193555
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265318,20265318,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24169,0.12,0.36,0.0,9,0,1,9,1,11,1169,0,33.191602
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265319,20265319,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24175,0.12,0.36,0.0,9,0,1,9,1,11,1175,0,33.197461
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__HIGH__H8__S20265320,20265320,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.24175,0.12,0.36,0.0,9,0,1,9,1,11,1175,0,33.197461
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265301,20265301,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24331,0.12,0.44,0.0,11,0,1,11,1,13,1331,0,37.349805
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265302,20265302,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24331,0.12,0.44,0.0,11,0,1,11,1,13,1331,0,37.349805
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265303,20265303,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24329,0.12,0.44,0.0,11,0,1,11,1,13,1329,0,37.347852
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265304,20265304,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24331,0.12,0.44,0.0,11,0,1,11,1,13,1331,0,37.349805
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265305,20265305,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24333,0.12,0.44,0.0,11,0,1,11,1,13,1333,0,37.351758
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265306,20265306,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24331,0.12,0.44,0.0,11,0,1,11,1,13,1331,0,37.349805
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265307,20265307,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24331,0.12,0.44,0.0,11,0,1,11,1,13,1331,0,37.349805
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265308,20265308,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24327,0.12,0.44,0.0,11,0,1,11,1,13,1327,0,37.345898
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265309,20265309,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24333,0.12,0.44,0.0,11,0,1,11,1,13,1333,0,37.351758
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265310,20265310,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24331,0.12,0.44,0.0,11,0,1,11,1,13,1331,0,37.349805
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265311,20265311,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24329,0.12,0.44,0.0,11,0,1,11,1,13,1329,0,37.347852
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265312,20265312,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24329,0.12,0.44,0.0,11,0,1,11,1,13,1329,0,37.347852
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265313,20265313,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24333,0.12,0.44,0.0,11,0,1,11,1,13,1333,0,37.351758
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265314,20265314,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24333,0.12,0.44,0.0,11,0,1,11,1,13,1333,0,37.351758
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265315,20265315,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.2433,0.12,0.44,0.0,11,0,1,11,1,13,1330,0,37.348828
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265316,20265316,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24331,0.12,0.44,0.0,11,0,1,11,1,13,1331,0,37.349805
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265317,20265317,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24331,0.12,0.44,0.0,11,0,1,11,1,13,1331,0,37.349805
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265318,20265318,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24327,0.12,0.44,0.0,11,0,1,11,1,13,1327,0,37.345898
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265319,20265319,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24333,0.12,0.44,0.0,11,0,1,11,1,13,1333,0,37.351758
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H12__S20265320,20265320,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.24335,0.12,0.44,0.0,11,0,1,11,1,13,1335,0,37.353711
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265301,20265301,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24016,0.12,0.28,0.0,7,0,1,7,1,9,1016,0,29.042188
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265302,20265302,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24016,0.12,0.28,0.0,7,0,1,7,1,9,1016,0,29.042188
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265303,20265303,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24014,0.12,0.28,0.0,7,0,1,7,1,9,1014,0,29.040234
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265304,20265304,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24016,0.12,0.28,0.0,7,0,1,7,1,9,1016,0,29.042188
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265305,20265305,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24018,0.12,0.28,0.0,7,0,1,7,1,9,1018,0,29.044141
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265306,20265306,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24016,0.12,0.28,0.0,7,0,1,7,1,9,1016,0,29.042188
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265307,20265307,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24016,0.12,0.28,0.0,7,0,1,7,1,9,1016,0,29.042188
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265308,20265308,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24012,0.12,0.28,0.0,7,0,1,7,1,9,1012,0,29.038281
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265309,20265309,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24018,0.12,0.28,0.0,7,0,1,7,1,9,1018,0,29.044141
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265310,20265310,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24016,0.12,0.28,0.0,7,0,1,7,1,9,1016,0,29.042188
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265311,20265311,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24014,0.12,0.28,0.0,7,0,1,7,1,9,1014,0,29.040234
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265312,20265312,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24014,0.12,0.28,0.0,7,0,1,7,1,9,1014,0,29.040234
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265313,20265313,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24018,0.12,0.28,0.0,7,0,1,7,1,9,1018,0,29.044141
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265314,20265314,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24018,0.12,0.28,0.0,7,0,1,7,1,9,1018,0,29.044141
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265315,20265315,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24015,0.12,0.28,0.0,7,0,1,7,1,9,1015,0,29.041211
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265316,20265316,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24016,0.12,0.28,0.0,7,0,1,7,1,9,1016,0,29.042188
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265317,20265317,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24016,0.12,0.28,0.0,7,0,1,7,1,9,1016,0,29.042188
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265318,20265318,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24012,0.12,0.28,0.0,7,0,1,7,1,9,1012,0,29.038281
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265319,20265319,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.24018,0.12,0.28,0.0,7,0,1,7,1,9,1018,0,29.044141
LIVE_EPISODIC__NO_REPLAN__POSE_SHIFT__LOW__H4__S20265320,20265320,LIVE_EPISODIC,NO_REPLAN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.2402,0.12,0.28,0.0,7,0,1,7,1,9,1020,0,29.046094
